run_id,batch,condition,model_id,feature_id,feature_title,ids,passed_ids,recorded_pass_rate,business_assertion_reached,prerequisite_blocked,evaluation_unresolved
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,1,33.333333333333336,3,0,0
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,0,0.0,1,0,1
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,1,16.666666666666668,1,6,6
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,0,0.0,0,2,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,0,0.0,0,3,3
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,2,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,0,2,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,2,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,0,2,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,1,1
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,2,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,1,33.333333333333336,1,0,2
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
600f4ba8-acdf-42ae-99e7-c86b95372d7e,previous,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,4,100.0,4,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,2,50.0,4,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,0,0.0,0,0,2
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,2,66.66666666666667,3,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,1,0,1
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0,7,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-007,申請一覧表示,3,1,33.333333333333336,1,2,2
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-009,申請詳細表示,2,1,50.0,2,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,3,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,2,100.0,2,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,1,50.0,1,0,1
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,1,50.0,1,0,1
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-014,メール通知,2,1,50.0,2,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,1,2
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
bf51ba90-dc2c-4f70-85da-a9de5642d0a4,previous,normal,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,4,100.0,4,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,1,50.0,2,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,0,0.0,3,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,1,0,1
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0,7,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,2,0,1
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,0,2
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,1,0,1
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,0,2
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,1,0,1
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,1,2
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,2,66.66666666666667,3,0,0
6af34679-56f4-46d3-96f9-270931c32699,previous,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,2,50.0,2,0,2
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,1,33.333333333333336,3,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,2,100.0,2,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0,7,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,3,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,1,50.0,2,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,1,50.0,2,0,1
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,1,50.0,1,0,1
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-014,メール通知,2,2,100.0,2,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,1,2
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
09dbcec8-c9c3-49ec-921c-766894607e07,previous,normal,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,4,100.0,4,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,0,0.0,0,0,2
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,0,0.0,3,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,2,100.0,2,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0,7,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,3,100.0,3,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,0,2
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,1,50.0,2,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,2,0,1
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,0,2
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,1,0,1
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,0,2
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,1,0,1
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,2,66.66666666666667,3,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,2,100.0,2,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,2,66.66666666666667,3,0,0
76cac053-f623-45d1-96ff-c77edf4a0bee,previous,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,2,50.0,2,0,2
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,2,50.0,4,0,0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,2,66.66666666666667,3,0,0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,1,0,1
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0,7,0,0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,2,0,1
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,0,0.0,0,0,2
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,1,0,1
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,0,0,2
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,1,0,1
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,1,2
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,previous,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,4,100.0,4,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,2,66.66666666666667,3,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,1,0,1
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0,7,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-007,申請一覧表示,3,1,33.333333333333336,1,2,2
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-009,申請詳細表示,2,2,100.0,2,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,3,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,1,50.0,2,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,2,100.0,2,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,1,50.0,1,0,1
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-014,メール通知,2,2,100.0,2,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,2,2
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-019,パスワード変更,3,2,66.66666666666667,3,0,0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,previous,normal,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,3,75.0,4,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,1,33.333333333333336,3,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,2,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0,7,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-007,申請一覧表示,3,3,100.0,3,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,4,100.0,4,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-009,申請詳細表示,2,1,50.0,2,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,2,66.66666666666667,3,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,1,50.0,2,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,0,0.0,2,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,0,0.0,1,0,1
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-014,メール通知,2,0,0.0,2,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,2,66.66666666666667,3,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-017,ダッシュボード,2,2,100.0,2,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-019,パスワード変更,3,3,100.0,3,0,0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,previous,anti,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,4,100.0,4,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-001,ユーザー登録,4,4,100.0,4,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,2,100.0,2,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-004,申請内容の入力・編集,3,2,66.66666666666667,3,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-005,申請の下書き保存,2,1,50.0,1,0,1
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0,7,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-007,申請一覧表示,3,0,0.0,0,3,3
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-008,申請の検索・絞り込み,4,2,50.0,2,2,2
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-009,申請詳細表示,2,1,50.0,2,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-010,承認者による承認処理,3,3,100.0,3,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-011,承認者による差し戻し処理,2,2,100.0,2,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-012,申請者による申請取り消し,2,1,50.0,1,0,1
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-013,申請ステータス管理（遷移定義）,2,1,50.0,1,0,1
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-014,メール通知,2,2,100.0,2,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-015,承認履歴表示,1,0,0.0,0,0,1
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-016,CSVエクスポート,3,1,33.333333333333336,1,2,2
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-017,ダッシュボード,2,0,0.0,0,1,2
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0,3,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-019,パスワード変更,3,2,66.66666666666667,3,0,0
b8bb85c7-e468-42ff-ad70-e10746737b87,previous,normal,muse-spark-1.2-contributor,F-020,システム設定（管理者機能）,4,3,75.0,4,0,0
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-001,ユーザー登録,4,2,50.0,4,0,0
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-002,ログイン・ログアウト,4,3,75.0,4,0,0
7e5974e1-e419-4e9d-96f3-332c91617c78,previous,anti,muse-spark-1.2-contributor,F-003,申請書の新規作成,2,0,0.0,0,0,2
