run_id,planned_run,condition,feature_id,feature_title,ids,passed_ids,recorded_pass_rate
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-001,ユーザー登録,4,4,100.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-002,ログイン・ログアウト,4,3,75.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-003,申請書の新規作成,2,2,100.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-004,申請内容の入力・編集,3,1,33.333333333333336
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-005,申請の下書き保存,2,2,100.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-007,申請一覧表示,3,0,0.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-008,申請の検索・絞り込み,4,2,50.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-009,申請詳細表示,2,2,100.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-010,承認者による承認処理,3,2,66.66666666666667
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-011,承認者による差し戻し処理,2,1,50.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-012,申請者による申請取り消し,2,1,50.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-013,申請ステータス管理（遷移定義）,2,1,50.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-014,メール通知,2,2,100.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-015,承認履歴表示,1,0,0.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-016,CSVエクスポート,3,1,33.333333333333336
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-017,ダッシュボード,2,0,0.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-019,パスワード変更,3,3,100.0
09dbcec8-c9c3-49ec-921c-766894607e07,normal-007,normal,F-020,システム設定（管理者機能）,4,4,100.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-001,ユーザー登録,4,4,100.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-002,ログイン・ログアウト,4,3,75.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-003,申請書の新規作成,2,0,0.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-004,申請内容の入力・編集,3,0,0.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-005,申請の下書き保存,2,2,100.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-007,申請一覧表示,3,3,100.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-008,申請の検索・絞り込み,4,2,50.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-009,申請詳細表示,2,1,50.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-010,承認者による承認処理,3,2,66.66666666666667
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-011,承認者による差し戻し処理,2,0,0.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-012,申請者による申請取り消し,2,0,0.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-013,申請ステータス管理（遷移定義）,2,0,0.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-014,メール通知,2,0,0.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-015,承認履歴表示,1,0,0.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-016,CSVエクスポート,3,2,66.66666666666667
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-017,ダッシュボード,2,2,100.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-019,パスワード変更,3,2,66.66666666666667
76cac053-f623-45d1-96ff-c77edf4a0bee,anti-007,anti,F-020,システム設定（管理者機能）,4,2,50.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-001,ユーザー登録,4,4,100.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-002,ログイン・ログアウト,4,2,50.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-003,申請書の新規作成,2,2,100.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-004,申請内容の入力・編集,3,2,66.66666666666667
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-005,申請の下書き保存,2,1,50.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-007,申請一覧表示,3,0,0.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-008,申請の検索・絞り込み,4,2,50.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-009,申請詳細表示,2,2,100.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-010,承認者による承認処理,3,2,66.66666666666667
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-011,承認者による差し戻し処理,2,0,0.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-012,申請者による申請取り消し,2,0,0.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-013,申請ステータス管理（遷移定義）,2,0,0.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-014,メール通知,2,0,0.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-015,承認履歴表示,1,0,0.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-016,CSVエクスポート,3,1,33.333333333333336
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-017,ダッシュボード,2,0,0.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-019,パスワード変更,3,3,100.0
69c2fcf8-cab9-49f0-ae99-d1aef80a64ab,anti-008,anti,F-020,システム設定（管理者機能）,4,4,100.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-001,ユーザー登録,4,4,100.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-002,ログイン・ログアウト,4,3,75.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-003,申請書の新規作成,2,2,100.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-004,申請内容の入力・編集,3,2,66.66666666666667
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-005,申請の下書き保存,2,1,50.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-007,申請一覧表示,3,1,33.333333333333336
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-008,申請の検索・絞り込み,4,2,50.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-009,申請詳細表示,2,2,100.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-010,承認者による承認処理,3,2,66.66666666666667
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-011,承認者による差し戻し処理,2,1,50.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-012,申請者による申請取り消し,2,2,100.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-013,申請ステータス管理（遷移定義）,2,1,50.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-014,メール通知,2,2,100.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-015,承認履歴表示,1,0,0.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-016,CSVエクスポート,3,1,33.333333333333336
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-017,ダッシュボード,2,0,0.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-019,パスワード変更,3,2,66.66666666666667
cc1ad56e-0db0-4187-8d1d-9e89552abe92,normal-008,normal,F-020,システム設定（管理者機能）,4,3,75.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-001,ユーザー登録,4,4,100.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-002,ログイン・ログアウト,4,3,75.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-003,申請書の新規作成,2,2,100.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-004,申請内容の入力・編集,3,1,33.333333333333336
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-005,申請の下書き保存,2,1,50.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-006,申請の提出（申請番号採番・承認者決定）,6,3,50.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-007,申請一覧表示,3,3,100.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-008,申請の検索・絞り込み,4,4,100.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-009,申請詳細表示,2,1,50.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-010,承認者による承認処理,3,2,66.66666666666667
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-011,承認者による差し戻し処理,2,1,50.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-012,申請者による申請取り消し,2,0,0.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-013,申請ステータス管理（遷移定義）,2,0,0.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-014,メール通知,2,0,0.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-015,承認履歴表示,1,0,0.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-016,CSVエクスポート,3,2,66.66666666666667
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-017,ダッシュボード,2,2,100.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-019,パスワード変更,3,3,100.0
dc4b4eaa-b0e8-4bf9-abbd-f777a2008ee6,anti-009,anti,F-020,システム設定（管理者機能）,4,4,100.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-001,ユーザー登録,4,4,100.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-002,ログイン・ログアウト,4,3,75.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-003,申請書の新規作成,2,2,100.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-004,申請内容の入力・編集,3,2,66.66666666666667
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-005,申請の下書き保存,2,1,50.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-006,申請の提出（申請番号採番・承認者決定）,6,6,100.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-007,申請一覧表示,3,0,0.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-008,申請の検索・絞り込み,4,2,50.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-009,申請詳細表示,2,1,50.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-010,承認者による承認処理,3,3,100.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-011,承認者による差し戻し処理,2,2,100.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-012,申請者による申請取り消し,2,1,50.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-013,申請ステータス管理（遷移定義）,2,1,50.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-014,メール通知,2,2,100.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-015,承認履歴表示,1,0,0.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-016,CSVエクスポート,3,1,33.333333333333336
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-017,ダッシュボード,2,0,0.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-019,パスワード変更,3,2,66.66666666666667
b8bb85c7-e468-42ff-ad70-e10746737b87,normal-009,normal,F-020,システム設定（管理者機能）,4,3,75.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-001,ユーザー登録,4,2,50.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-002,ログイン・ログアウト,4,3,75.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-003,申請書の新規作成,2,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-004,申請内容の入力・編集,3,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-005,申請の下書き保存,2,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-006,申請の提出（申請番号採番・承認者決定）,6,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-007,申請一覧表示,3,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-008,申請の検索・絞り込み,4,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-009,申請詳細表示,2,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-010,承認者による承認処理,3,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-011,承認者による差し戻し処理,2,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-012,申請者による申請取り消し,2,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-013,申請ステータス管理（遷移定義）,2,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-014,メール通知,2,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-015,承認履歴表示,1,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-016,CSVエクスポート,3,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-017,ダッシュボード,2,0,0.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-019,パスワード変更,3,2,66.66666666666667
7e5974e1-e419-4e9d-96f3-332c91617c78,anti-010,anti,F-020,システム設定（管理者機能）,4,3,75.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-001,ユーザー登録,4,4,100.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-002,ログイン・ログアウト,4,4,100.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-003,申請書の新規作成,2,1,50.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-004,申請内容の入力・編集,3,1,33.333333333333336
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-005,申請の下書き保存,2,2,100.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-006,申請の提出（申請番号採番・承認者決定）,6,5,83.33333333333333
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-007,申請一覧表示,3,0,0.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-008,申請の検索・絞り込み,4,2,50.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-009,申請詳細表示,2,2,100.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-010,承認者による承認処理,3,3,100.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-011,承認者による差し戻し処理,2,2,100.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-012,申請者による申請取り消し,2,1,50.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-013,申請ステータス管理（遷移定義）,2,1,50.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-014,メール通知,2,1,50.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-015,承認履歴表示,1,0,0.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-016,CSVエクスポート,3,1,33.333333333333336
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-017,ダッシュボード,2,0,0.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-018,ユーザー一覧・編集（管理者機能）,3,3,100.0
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-019,パスワード変更,3,2,66.66666666666667
ba9b31f3-7a29-4fad-ac2d-bba3bac61a0f,normal-010,normal,F-020,システム設定（管理者機能）,4,4,100.0
